id	race	gender	sex.worker	pimp	sex.work.client	drug.dealer	drug.cook	thief	retired	housewife	disabled	unemployed	homeless
5078	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5079	2	1	1	0	0	0	0	0	0	0	0	0	0
5080	4	0	0	0	0	1	0	0	0	0	0	0	0
5081	2	0	0	0	0	0	0	0	0	0	0	1	0
5082	4	0	0	0	1	1	0	0	0	0	0	0	0
5083	4	0	0	0	1	0	0	0	1	NA	0	0	0
5084	4	1	0	0	0	0	0	0	0	0	0	1	0
5085	4	1	0	0	0	0	0	0	0	0	0	1	0
5086	4	1	1	0	0	0	0	0	0	0	0	0	0
5087	4	1	1	0	0	0	0	0	0	0	0	0	0
5088	2	1	0	0	0	0	0	0	0	0	0	0	0
5089	4	1	0	0	0	0	0	0	0	1	0	0	0
5090	4	0	0	0	0	0	0	0	0	0	0	0	0
5091	4	0	0	0	0	0	0	0	0	0	0	0	0
5092	4	0	0	0	0	0	0	0	0	0	0	0	0
5093	4	1	0	0	0	0	0	0	0	0	0	0	0
5094	2	0	0	0	0	0	0	0	0	0	0	0	0
5095	5	0	0	0	0	0	0	0	0	0	0	0	0
5096	4	0	0	0	0	0	0	0	0	0	0	0	0
5097	4	0	0	0	0	0	0	0	0	0	0	0	0
5098	4	0	0	0	0	0	0	0	0	0	0	0	0
5099	4	0	0	0	0	0	0	0	0	0	0	0	0
5100	3	0	0	0	0	0	0	0	0	0	0	0	0
5101	4	0	0	0	0	0	0	0	0	0	0	0	0
5102	4	0	0	0	0	0	0	0	0	0	0	0	0
5103	4	0	0	0	0	0	0	0	0	0	0	0	0
5104	4	0	0	0	0	0	0	0	0	0	0	0	0
5105	2	1	1	0	1	0	0	0	0	0	0	0	0
5106	4	1	1	0	1	0	0	0	0	0	0	0	0
5107	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5108	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5109	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5110	4	1	1	0	1	0	0	0	0	0	0	0	0
5111	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5112	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5113	4	1	0	0	0	0	0	0	0	0	0	0	0
5114	4	1	0	0	0	0	0	0	0	0	0	0	0
5115	4	0	0	0	0	0	0	0	0	0	1	0	0
5116	4	0	0	0	0	1	0	0	0	0	0	0	0
5117	4	0	0	0	0	1	0	0	0	0	0	0	0
5118	4	0	0	0	0	1	0	0	0	0	0	0	0
5119	4	0	0	0	0	1	0	0	0	0	0	0	0
5120	4	1	0	0	0	0	0	0	0	0	0	0	0
5121	4	0	0	0	0	1	0	0	0	0	0	0	0
5122	4	1	1	0	0	0	0	0	0	0	0	0	0
5123	4	1	1	0	0	0	0	0	0	0	0	0	0
5124	2	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5125	4	0	0	1	0	0	0	0	0	0	0	0	0
5126	4	0	0	0	0	1	0	0	0	0	0	0	0
5127	4	0	0	0	0	0	0	1	0	0	0	0	0
5128	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5129	4	0	0	0	0	0	0	1	0	0	0	0	0
5130	4	1	0	0	0	0	0	1	0	0	0	0	0
5131	4	1	0	0	0	1	0	0	0	0	0	0	0
5132	4	0	0	0	0	1	0	0	0	0	0	0	0
5133	4	1	0	0	0	0	0	0	0	0	0	0	0
5134	4	0	0	0	0	0	0	0	0	0	0	0	0
5135	4	0	0	0	0	0	0	1	0	0	0	0	0
5136	4	1	0	0	0	0	0	1	0	0	0	0	0
5137	4	0	0	0	0	0	0	1	0	0	0	0	0
5138	4	1	1	0	0	0	0	0	0	0	0	1	0
5139	4	0	0	0	0	0	0	1	0	0	0	0	0
5140	4	1	0	0	0	0	0	1	0	0	0	0	0
5141	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5142	4	0	0	0	0	1	0	0	0	0	0	0	0
5143	4	1	0	0	0	1	0	0	0	0	0	0	0
5144	4	0	0	0	0	0	0	1	0	0	0	0	0
5145	4	1	0	0	0	0	0	1	0	0	0	0	0
5146	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5147	4	0	0	0	0	0	0	0	0	0	0	0	0
5148	4	0	0	0	0	1	0	0	0	0	0	0	0
5149	4	0	0	0	0	1	0	0	0	0	0	0	0
5150	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5151	4	1	0	0	0	0	0	1	0	0	0	0	0
5152	2	0	0	0	0	0	0	0	0	0	0	0	0
5153	2	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5154	2	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5155	2	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5156	4	0	0	0	0	0	0	0	0	0	0	0	0
5157	4	0	0	0	0	0	0	0	0	0	0	0	0
5158	4	0	0	0	0	0	0	0	0	0	0	0	0
5159	4	0	0	0	0	0	0	0	0	0	0	0	0
5160	4	0	0	0	0	0	0	0	0	0	0	0	0
5161	2	1	1	0	1	0	0	0	0	0	0	0	0
5162	4	1	1	0	0	0	0	0	0	0	0	0	0
5163	3	1	1	0	0	0	0	0	0	0	0	0	0
5164	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5165	2	0	0	0	0	0	0	0	0	0	0	1	0
5166	2	0	0	0	0	0	0	0	0	0	0	1	0
5167	2	0	0	0	0	0	0	0	0	0	0	0	0
5168	2	0	0	0	0	0	0	0	0	0	0	0	0
5169	4	0	0	0	1	0	0	0	0	0	0	0	0
5170	2	0	0	0	1	0	0	0	0	0	0	0	0
5171	2	0	0	0	1	0	0	0	0	0	0	0	0
5172	4	0	0	0	1	0	0	0	0	0	0	0	0
5173	4	0	0	0	0	0	0	0	0	0	0	0	0
5174	4	0	0	0	0	0	0	0	0	0	0	0	0
5175	4	0	0	0	0	0	0	0	0	0	0	1	0
5176	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5177	4	1	0	0	0	1	0	0	0	0	0	0	0
5178	4	0	0	0	0	1	0	0	0	0	0	0	0
5179	4	0	0	0	0	0	0	1	0	0	0	0	0
5180	4	0	0	0	0	1	0	0	0	0	0	0	0
5181	4	1	0	0	0	1	0	0	0	0	0	0	0
5182	4	1	1	0	0	0	0	0	0	0	0	0	0
5183	4	1	1	0	0	0	0	0	0	0	0	0	0
5184	4	1	0	0	0	0	0	0	0	0	0	0	0
5185	4	1	0	0	0	0	0	0	0	0	0	0	0
5186	4	1	1	0	0	0	0	0	0	0	0	0	0
5187	4	1	0	0	0	0	0	0	0	0	0	0	0
5188	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5189	4	1	0	0	0	0	0	0	0	0	0	0	0
5190	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5191	4	1	0	0	0	0	0	0	0	0	0	1	0
5192	4	1	1	0	0	0	0	0	0	0	0	0	0
5193	4	1	0	0	0	0	0	0	0	0	0	1	0
5194	4	1	0	0	0	0	0	0	0	0	0	0	0
5195	4	1	1	0	0	0	0	0	0	0	0	0	0
5196	4	1	0	0	0	0	0	0	0	0	0	0	0
5197	2	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5198	2	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5199	4	0	0	0	1	0	0	0	0	0	0	1	0
5200	2	0	0	0	0	0	0	0	0	0	0	1	0
5201	4	0	0	0	1	0	0	0	0	0	0	0	0
5202	2	0	0	0	1	0	0	0	0	0	0	1	0
5203	4	0	0	0	1	0	0	0	0	0	0	0	0
5204	4	0	0	0	1	0	0	0	0	0	0	0	0
5205	4	1	0	0	0	0	0	0	0	0	0	0	0
5206	2	0	0	0	0	1	0	0	0	0	0	0	0
5207	2	1	1	0	0	1	0	0	0	0	0	0	0
5208	2	0	0	0	0	1	0	0	0	0	0	0	0
5209	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5210	4	0	0	0	1	0	0	0	0	0	0	0	0
5211	2	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5212	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5213	4	0	0	0	1	0	0	0	0	0	0	0	0
5214	2	0	0	0	1	0	0	0	0	0	0	0	0
5215	2	1	0	0	0	1	0	0	0	0	0	0	0
5216	2	0	0	0	0	0	0	0	0	0	0	1	0
5217	2	0	0	0	0	0	0	0	0	0	0	1	0
5218	4	0	0	0	0	1	0	0	0	0	0	0	0
5219	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5220	4	1	1	0	0	0	0	0	0	0	0	0	1
5221	4	0	0	0	0	0	0	0	0	0	0	1	0
5222	2	0	0	0	0	0	0	0	0	0	0	1	0
5223	2	0	0	0	0	0	0	0	0	0	0	1	0
5224	1	0	0	0	0	0	0	0	0	0	0	1	0
5225	1	1	0	0	0	0	0	0	0	0	0	0	0
5226	2	0	0	0	0	0	0	0	0	0	0	1	0
5227	2	0	0	0	0	1	0	0	0	0	0	0	0
5228	2	0	0	0	0	0	0	0	0	0	0	0	0
5229	4	0	0	0	0	0	0	0	0	0	0	0	0
5230	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5231	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5232	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5233	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5234	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5235	2	0	0	0	0	1	0	0	0	0	0	0	0
5236	4	0	0	0	0	1	0	0	0	0	0	0	0
5237	2	0	0	0	0	1	0	0	0	0	0	0	0
5238	4	0	0	0	1	0	0	0	0	0	0	0	0
5239	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5240	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5241	4	0	0	0	1	0	0	0	0	0	0	0	0
5242	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5243	2	0	0	0	0	0	0	0	0	0	0	0	0
5244	4	0	0	0	0	0	0	0	0	0	0	0	0
5245	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5246	4	0	0	0	1	0	0	0	0	0	0	0	0
5247	2	1	0	0	0	0	0	0	0	0	0	1	0
5248	2	0	0	0	0	0	0	0	0	0	0	1	0
5249	4	1	0	0	0	0	0	0	0	0	0	0	0
5250	4	1	1	0	0	0	0	0	0	0	0	0	0
5251	4	1	1	0	0	0	0	0	0	0	0	0	0
5252	4	1	1	0	0	0	0	0	0	0	0	0	0
5253	4	1	1	0	0	0	0	0	0	0	0	0	0
5254	4	1	0	0	0	0	0	0	0	0	0	0	1
5255	2	0	0	0	0	0	0	0	0	0	1	0	0
5256	2	1	0	0	0	0	0	0	0	0	0	0	0
5257	4	0	0	0	1	0	0	0	0	0	0	0	0
5258	4	0	0	0	1	0	0	0	0	0	0	0	0
5259	4	0	0	0	1	0	0	0	0	0	0	0	0
5260	4	0	0	0	1	0	0	0	1	0	0	0	0
5261	2	0	0	0	0	0	0	0	0	0	0	0	0
5262	4	0	0	0	0	0	0	0	0	0	0	0	0
5263	4	1	0	0	0	0	0	0	0	1	0	0	0
5264	4	1	0	0	0	0	0	0	0	0	0	0	0
5265	NA	1	0	0	0	0	0	0	0	0	0	1	0
5266	2	1	0	0	0	0	0	0	0	0	0	1	0
5267	2	1	0	0	0	0	0	0	0	0	0	1	0
5268	2	0	0	0	0	0	0	0	0	0	0	1	0
5269	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5270	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5271	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5272	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5273	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5274	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5275	4	0	0	0	0	0	0	0	0	0	0	0	0
5276	2	0	1	0	0	0	0	0	0	0	0	0	0
5277	2	1	0	0	0	0	0	0	0	0	0	0	0
5278	2	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5279	4	0	0	0	1	0	0	0	0	0	0	0	0
5280	4	0	0	0	1	0	0	0	0	0	0	0	0
5281	4	0	0	0	1	0	0	0	0	0	0	0	0
5282	4	1	1	0	0	0	0	1	0	0	0	0	0
5283	2	0	0	0	0	0	0	0	0	0	0	0	0
5284	2	0	1	0	0	0	0	0	0	0	0	0	0
5285	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5286	4	1	0	0	0	0	0	0	0	0	0	1	0
5287	4	0	0	0	0	0	0	0	0	0	0	1	1
5288	4	1	0	0	0	1	0	0	0	0	0	0	0
5289	4	1	0	0	0	0	0	0	0	0	0	1	0
5290	4	0	0	0	0	0	0	0	0	0	0	0	0
5291	4	0	0	0	0	0	0	0	0	0	0	0	0
5292	4	1	0	0	0	0	0	0	0	0	0	0	0
5293	4	1	0	0	0	0	0	0	0	0	0	0	0
5294	4	1	0	0	0	0	0	0	0	0	0	0	0
5295	4	0	0	0	0	0	0	0	0	0	0	0	0
5296	4	0	0	0	0	0	0	0	0	0	0	0	0
5297	4	0	0	0	0	0	0	0	0	0	0	0	0
5298	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5299	4	0	0	0	0	0	0	0	0	0	0	0	0
5300	4	0	0	0	0	0	0	0	0	0	0	1	0
5301	4	1	0	0	0	0	0	0	0	0	0	1	0
5302	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5303	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5304	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5305	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5306	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5307	4	1	0	0	0	0	0	0	0	0	0	0	0
5308	4	1	0	0	0	0	0	0	0	0	0	0	0
5309	4	0	0	0	0	0	0	0	0	0	0	0	0
5310	4	0	0	0	1	0	0	0	0	0	0	0	0
5311	4	0	0	0	1	0	0	0	0	0	0	0	0
5312	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5313	4	0	0	0	0	0	0	1	0	0	0	0	0
5314	4	0	0	0	0	0	0	1	0	0	0	0	0
5315	4	0	0	0	0	0	0	0	0	0	0	0	0
5316	4	1	0	0	0	1	0	0	0	0	0	0	0
5317	4	1	0	0	0	1	0	0	0	0	0	0	0
5318	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5319	4	1	1	0	0	0	0	0	0	0	0	0	0
5320	4	0	0	0	0	1	0	0	0	0	0	0	0
5321	4	0	0	0	0	1	0	0	0	0	0	0	0
5322	4	1	1	0	0	0	0	0	0	0	0	0	0
5323	4	0	0	0	0	0	0	0	0	0	0	0	0
5324	4	0	0	0	0	0	0	0	0	0	0	1	0
5325	2	0	0	0	0	1	0	0	0	0	0	0	0
5326	4	1	1	0	1	1	0	0	0	0	0	0	0
5327	2	1	0	0	0	0	0	0	0	0	0	0	0
5328	2	1	0	0	0	0	0	0	0	0	0	0	0
5329	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5330	4	1	0	0	0	0	0	0	0	0	0	0	0
5331	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5332	2	1	0	0	0	0	0	0	0	0	0	0	0
5333	2	1	0	0	0	0	0	0	0	0	0	0	0
5334	2	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5335	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5336	4	1	1	0	0	0	0	0	0	0	0	0	0
5337	2	1	1	0	0	0	0	0	0	0	0	0	0
5338	2	1	1	0	0	0	0	0	0	0	0	0	0
5339	4	1	0	0	0	0	0	0	0	0	0	0	0
5340	2	1	0	0	0	0	0	0	0	0	0	1	0
5341	4	1	0	0	0	0	0	0	0	0	0	1	0
5342	2	1	0	0	0	0	0	0	0	1	0	0	0
5343	2	1	0	0	0	0	0	0	0	0	0	1	0
5344	2	1	0	0	0	0	0	0	0	0	0	0	0
5345	2	0	0	0	0	0	0	0	0	0	0	0	0
5346	2	1	0	0	0	0	0	0	0	0	0	1	0
5347	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5348	2	0	0	0	0	1	0	0	0	0	0	0	0
5349	2	1	0	0	0	0	0	0	0	0	0	1	0
5350	2	0	0	0	0	1	0	0	0	0	0	0	0
5351	2	0	0	0	0	1	0	0	0	0	0	0	0
5352	2	0	0	0	1	0	0	0	0	0	0	0	0
5353	2	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5354	4	1	0	0	0	0	0	0	0	0	0	0	0
5355	4	1	0	0	0	0	0	0	0	0	0	0	0
5356	4	0	0	0	0	0	0	0	0	0	0	0	0
5357	4	1	0	0	0	0	0	0	0	0	0	0	0
5358	4	1	0	0	0	0	0	0	0	0	0	0	0
5359	2	0	1	0	0	0	0	0	0	0	0	0	0
5360	2	1	0	0	0	0	0	0	0	0	0	0	0
5361	4	0	0	0	0	0	0	0	0	0	0	0	0
5362	4	1	0	0	0	0	0	0	0	0	0	0	0
5363	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5364	2	0	0	0	1	0	0	0	0	0	1	0	0
5365	2	0	0	0	0	1	0	0	0	0	0	0	0
5366	2	0	0	0	1	0	0	0	0	0	0	1	0
5367	2	0	0	0	1	0	0	0	0	0	0	1	0
5368	4	0	0	0	1	0	0	0	1	0	0	1	0
5369	2	0	0	0	1	0	0	0	0	0	0	0	0
5370	4	0	0	0	1	0	0	0	0	0	0	0	0
5371	2	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5372	2	0	0	0	1	0	0	0	0	0	0	0	0
5373	2	0	0	0	1	0	0	0	0	0	0	0	0
5374	2	0	0	0	1	0	0	0	0	0	0	0	0
5375	2	0	0	0	1	0	0	0	0	0	0	0	0
5376	4	0	0	0	1	0	0	0	1	0	0	0	0
5377	4	0	0	0	1	0	0	0	0	0	0	0	0
5378	2	0	0	0	1	0	0	0	0	0	0	0	0
5379	4	0	0	0	1	0	0	0	0	0	0	0	0
5380	2	0	0	0	1	0	0	0	0	0	0	0	0
5381	4	0	0	0	1	0	0	0	0	0	0	0	0
5382	2	0	0	0	1	0	0	0	1	0	0	0	0
5383	4	0	0	0	0	0	0	0	0	0	0	0	0
5384	4	1	0	0	0	0	0	0	0	0	0	0	0
5385	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5386	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5387	2	0	0	0	0	0	0	0	0	0	0	0	0
5388	4	0	0	0	0	0	0	0	0	0	0	1	0
5389	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5390	4	0	0	0	1	0	0	0	0	0	0	0	0
5391	4	0	0	0	1	0	0	0	0	0	0	0	0
5392	4	0	0	0	1	0	0	0	0	0	0	0	0
5393	4	0	0	0	1	0	0	0	0	0	0	0	0
5394	4	0	0	0	1	0	0	0	0	0	0	0	0
5395	3	0	0	0	1	0	0	0	0	0	0	0	0
5396	4	0	0	0	1	0	0	0	0	0	0	0	0
5397	4	0	0	0	1	0	0	0	1	0	0	0	0
5398	2	0	0	0	1	0	0	0	0	0	0	0	0
5399	NA	1	0	0	0	0	0	0	0	0	0	1	0
5400	2	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5401	4	1	1	0	1	0	0	0	0	0	0	0	0
5402	4	1	0	0	0	0	0	0	0	1	0	0	0
5403	4	1	0	0	0	0	0	0	0	1	0	0	0
5404	4	1	0	0	0	0	0	0	0	0	0	0	0
5405	4	1	0	0	0	0	0	0	0	0	0	0	0
5406	2	1	1	0	1	0	0	0	0	0	0	0	0
5407	4	0	0	0	0	0	0	0	0	0	0	0	0
5408	3	1	0	0	0	0	0	0	0	0	0	0	0
5409	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5410	2	1	0	0	0	0	0	0	0	0	0	0	0
5411	4	1	0	0	0	0	0	0	0	0	0	0	0
5412	4	1	1	0	0	0	0	0	0	0	0	0	0
5413	2	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5414	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5415	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5416	4	1	0	0	0	0	0	0	0	0	0	1	0
5417	4	1	0	0	0	0	0	0	0	0	0	0	0
5418	4	1	0	0	0	0	0	0	0	0	0	0	0
5419	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5420	4	1	0	0	0	0	0	0	0	0	0	0	0
5421	4	1	0	0	0	0	0	0	0	0	0	0	0
5422	4	0	0	0	0	0	0	0	0	0	0	1	0
5423	4	0	0	0	0	0	0	0	0	0	0	0	0
5424	4	0	0	0	1	0	0	0	0	0	0	0	0
5425	4	0	0	0	1	0	0	0	0	0	0	0	0
5426	4	0	0	0	0	0	0	0	0	0	0	1	0
5427	4	0	0	0	0	0	0	0	0	0	0	1	0
5428	4	1	0	0	0	0	0	0	0	0	0	1	0
5429	4	1	0	0	0	0	0	0	0	0	0	1	0
5430	4	1	0	0	0	0	0	0	0	0	0	1	0
5431	4	1	0	0	0	0	0	0	0	0	0	1	0
5432	4	1	0	0	0	0	0	0	0	0	0	1	0
5433	4	0	0	0	0	0	0	0	0	0	0	0	0
5434	4	0	0	0	0	0	0	0	0	0	0	0	0
5435	4	1	0	0	0	0	0	0	0	0	0	0	0
5436	4	1	0	0	0	1	0	0	0	0	0	0	0
5437	2	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5438	4	1	0	0	0	1	0	0	0	0	0	0	0
5439	4	1	0	0	0	0	0	0	0	0	0	0	0
5440	4	1	0	0	0	0	0	0	0	0	0	0	0
5441	4	1	1	0	1	0	0	0	0	0	0	0	0
5442	4	0	0	0	1	0	0	0	0	0	0	0	0
5443	4	0	0	0	1	0	0	0	0	0	0	0	0
5444	4	0	0	0	1	0	0	0	0	0	0	0	0
5445	3	0	0	0	1	0	1	0	0	0	0	0	0
5446	4	0	0	0	1	0	0	0	0	0	0	0	0
5447	4	0	0	0	1	0	0	0	0	0	0	0	0
5448	4	0	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
5449	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5450	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5451	4	0	0	0	0	1	0	0	0	0	0	0	0
5452	4	1	0	0	0	0	0	0	0	0	0	1	0
5453	4	0	0	0	0	0	0	0	0	0	0	0	0
5454	4	1	0	0	0	0	0	0	0	0	0	1	0
5455	4	0	0	0	1	0	0	0	0	0	0	0	0
5456	4	0	0	0	1	0	0	0	0	0	0	0	0
5457	4	0	0	0	1	0	0	0	0	0	0	0	0
5458	4	0	0	0	1	0	0	0	0	0	0	0	0
5459	4	0	0	0	1	0	0	0	0	0	0	0	0
5460	2	0	0	0	1	0	0	0	0	0	0	0	0
5461	4	1	0	0	0	0	0	0	0	0	0	0	0
5462	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5463	4	1	0	0	0	0	0	0	0	0	0	0	0
5464	4	1	0	0	0	0	0	0	0	0	0	0	0
5465	4	1	0	0	0	0	0	0	0	0	0	1	0
5466	4	0	0	0	0	0	0	0	0	0	0	0	0
5467	4	0	0	0	0	0	0	0	0	0	0	0	0
5468	4	0	0	0	0	0	0	0	0	0	0	0	0
5469	4	0	0	0	0	0	0	0	0	0	0	0	0
5470	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5471	4	0	0	0	0	0	0	0	0	0	0	0	0
5472	4	0	0	0	0	0	0	0	0	0	0	0	0
5473	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5474	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5475	4	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5476	4	0	0	0	0	0	0	1	0	0	0	0	0
5477	4	0	0	0	0	0	0	0	0	0	0	0	0
5478	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5479	4	1	0	0	0	0	0	0	0	0	0	0	0
5480	1	1	0	0	0	0	0	0	0	0	0	0	0
5481	4	1	0	0	0	0	0	0	0	0	0	0	0
5482	4	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5483	4	1	0	0	0	0	0	0	0	0	0	0	0
5484	4	1	0	0	0	0	0	0	0	0	0	0	0
5485	4	1	0	0	0	0	0	0	0	0	0	0	0
5486	4	1	0	0	0	0	0	0	0	0	0	0	0
5487	4	0	0	0	0	0	0	0	0	0	0	1	1
5488	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5489	4	0	0	0	1	0	0	0	0	0	0	0	0
5490	4	0	0	0	1	0	0	0	0	0	0	0	0
5491	4	1	0	0	0	0	0	0	0	0	0	0	0
5492	4	1	1	0	1	0	0	0	0	0	0	0	0
